Fold 2, Epoch 31, Val_loss: 0.1773, Val_Accuracy: 0.9450
Fold 2, Epoch 32, Val_loss: 0.1372, Val_Accuracy: 0.9633
Fold 2, Epoch 33, Val_loss: 0.1143, Val_Accuracy: 0.9633
Fold 2, Epoch 34, Val_loss: 0.1439, Val_Accuracy: 0.9450
Fold 2, Epoch 35, Val_loss: 0.1211, Val_Accuracy: 0.9725
Fold 2, Epoch 36, Val_loss: 0.1158, Val_Accuracy: 0.9725
Fold 2, Epoch 37, Val_loss: 0.1099, Val_Accuracy: 0.9633
Fold 2, Epoch 38, Val_loss: 0.1027, Val_Accuracy: 0.9725
Fold 2, Epoch 39, Val_loss: 0.0924, Val_Accuracy: 0.9725
Fold 2, Epoch 40, Val_loss: 0.0922, Val_Accuracy: 0.9817
Fold 2, Epoch 41, Val_loss: 0.1000, Val_Accuracy: 0.9725
Fold 2, Epoch 42, Val_loss: 0.0907, Val_Accuracy: 0.9725
Fold 2, Epoch 43, Val_loss: 0.0970, Val_Accuracy: 0.9817
Fold 2, Epoch 44, Val_loss: 0.0886, Val_Accuracy: 0.9908
Fold 2, Epoch 45, Val_loss: 0.0906, Val_Accuracy: 0.9817
Fold 2, Epoch 46, Val_loss: 0.0907, Val_Accuracy: 0.9817
Fold 2, Epoch 47, Val_loss: 0.0849, Val_Accuracy: 0.9817
Fold 2, Epoch 48, Val_loss: 0.0854, Val_Accuracy: 0.9817
Fold 2, Epoch 49, Val_loss: 0.0858, Val_Accuracy: 0.9817
Fold 2, Epoch 50, Val_loss: 0.0780, Val_Accuracy: 0.9908
Fold 3, Epoch 1, Val_loss: 0.9042, Val_Accuracy: 0.7064
Fold 3, Epoch 2, Val_loss: 4.6021, Val_Accuracy: 0.7798
Fold 3, Epoch 3, Val_loss: 1.6187, Val_Accuracy: 0.7890
Fold 3, Epoch 4, Val_loss: 0.2622, Val_Accuracy: 0.9083
Fold 3, Epoch 5, Val_loss: 0.1548, Val_Accuracy: 0.9541
Fold 3, Epoch 6, Val_loss: 0.1422, Val_Accuracy: 0.9725
Fold 3, Epoch 7, Val_loss: 0.1874, Val_Accuracy: 0.9174
Fold 3, Epoch 8, Val_loss: 0.1070, Val_Accuracy: 0.9725
Fold 3, Epoch 9, Val_loss: 0.1229, Val_Accuracy: 0.9817
Fold 3, Epoch 10, Val_loss: 0.0985, Val_Accuracy: 0.9817
Fold 3, Epoch 11, Val_loss: 0.1139, Val_Accuracy: 0.9633
Fold 3, Epoch 12, Val_loss: 0.0832, Val_Accuracy: 0.9908
Fold 3, Epoch 13, Val_loss: 0.1413, Val_Accuracy: 0.9633
Fold 3, Epoch 14, Val_loss: 0.1082, Val_Accuracy: 0.9633
Fold 3, Epoch 15, Val_loss: 0.1048, Val_Accuracy: 0.9541
Fold 3, Epoch 16, Val_loss: 0.0976, Val_Accuracy: 0.9725
Fold 3, Epoch 17, Val_loss: 0.1289, Val_Accuracy: 0.9725
Fold 3, Epoch 18, Val_loss: 0.0873, Val_Accuracy: 0.9908
Fold 3, Epoch 19, Val_loss: 0.1099, Val_Accuracy: 0.9817
Fold 3, Epoch 20, Val_loss: 0.0798, Val_Accuracy: 0.9908
Fold 3, Epoch 21, Val_loss: 0.0993, Val_Accuracy: 0.9817
Fold 3, Epoch 22, Val_loss: 0.0815, Val_Accuracy: 1.0000
Fold 3, Epoch 23, Val_loss: 0.1192, Val_Accuracy: 0.9633
Fold 3, Epoch 24, Val_loss: 0.1047, Val_Accuracy: 0.9633
Fold 3, Epoch 25, Val_loss: 0.0744, Val_Accuracy: 0.9817
Fold 3, Epoch 26, Val_loss: 0.0906, Val_Accuracy: 0.9817
Fold 3, Epoch 27, Val_loss: 0.0780, Val_Accuracy: 0.9817
Fold 3, Epoch 28, Val_loss: 0.0883, Val_Accuracy: 0.9817
Fold 3, Epoch 29, Val_loss: 0.0926, Val_Accuracy: 0.9817
Fold 3, Epoch 30, Val_loss: 0.0663, Val_Accuracy: 0.9908
Fold 3, Epoch 31, Val_loss: 0.0710, Val_Accuracy: 0.9817
Fold 3, Epoch 32, Val_loss: 0.0827, Val_Accuracy: 0.9817
Fold 3, Epoch 33, Val_loss: 0.0800, Val_Accuracy: 0.9817
Fold 3, Epoch 34, Val_loss: 0.0753, Val_Accuracy: 0.9908
Fold 3, Epoch 35, Val_loss: 0.0682, Val_Accuracy: 0.9908
Fold 3, Epoch 36, Val_loss: 0.0797, Val_Accuracy: 0.9908
Fold 3, Epoch 37, Val_loss: 0.0680, Val_Accuracy: 0.9908
Fold 3, Epoch 38, Val_loss: 0.0819, Val_Accuracy: 0.9908
Fold 3, Epoch 39, Val_loss: 0.0684, Val_Accuracy: 0.9908
Fold 3, Epoch 40, Val_loss: 0.0749, Val_Accuracy: 0.9908
Fold 3, Epoch 41, Val_loss: 0.0628, Val_Accuracy: 0.9908
Fold 3, Epoch 42, Val_loss: 0.0611, Val_Accuracy: 0.9908
Fold 3, Epoch 43, Val_loss: 0.0725, Val_Accuracy: 0.9908
Fold 3, Epoch 44, Val_loss: 0.0639, Val_Accuracy: 0.9908
Fold 3, Epoch 45, Val_loss: 0.0684, Val_Accuracy: 0.9908
Fold 3, Epoch 46, Val_loss: 0.0742, Val_Accuracy: 0.9817
Fold 3, Epoch 47, Val_loss: 0.0672, Val_Accuracy: 0.9908
Fold 3, Epoch 48, Val_loss: 0.0600, Val_Accuracy: 0.9908
Fold 3, Epoch 49, Val_loss: 0.0611, Val_Accuracy: 0.9908
Fold 3, Epoch 50, Val_loss: 0.0610, Val_Accuracy: 0.9908
Fold 4, Epoch 1, Val_loss: 14.1836, Val_Accuracy: 0.8056
Fold 4, Epoch 2, Val_loss: 0.2872, Val_Accuracy: 0.9352
Fold 4, Epoch 3, Val_loss: 0.8098, Val_Accuracy: 0.8611
Fold 4, Epoch 4, Val_loss: 0.2712, Val_Accuracy: 0.9074
Fold 4, Epoch 5, Val_loss: 0.1636, Val_Accuracy: 0.9537
Fold 4, Epoch 6, Val_loss: 0.1796, Val_Accuracy: 0.9444
Fold 4, Epoch 7, Val_loss: 0.1319, Val_Accuracy: 0.9537
Fold 4, Epoch 8, Val_loss: 0.1511, Val_Accuracy: 0.9630
Fold 4, Epoch 9, Val_loss: 0.2657, Val_Accuracy: 0.9259
Fold 4, Epoch 10, Val_loss: 0.1677, Val_Accuracy: 0.9444
Fold 4, Epoch 11, Val_loss: 0.1577, Val_Accuracy: 0.9444
Fold 4, Epoch 12, Val_loss: 0.1982, Val_Accuracy: 0.9537
Fold 4, Epoch 13, Val_loss: 0.2683, Val_Accuracy: 0.9352
Fold 4, Epoch 14, Val_loss: 0.1411, Val_Accuracy: 0.9537
Fold 4, Epoch 15, Val_loss: 0.1832, Val_Accuracy: 0.9444
Fold 4, Epoch 16, Val_loss: 0.1343, Val_Accuracy: 0.9537
