Fold 2, Epoch 21, Val_loss: 0.2234, Val_Accuracy: 0.9358
Fold 2, Epoch 22, Val_loss: 0.6379, Val_Accuracy: 0.8073
Fold 2, Epoch 23, Val_loss: 0.3607, Val_Accuracy: 0.8532
Fold 2, Epoch 24, Val_loss: 0.2236, Val_Accuracy: 0.9083
Fold 2, Epoch 25, Val_loss: 5.1424, Val_Accuracy: 0.7248
Fold 2, Epoch 26, Val_loss: 0.2667, Val_Accuracy: 0.9174
Fold 2, Epoch 27, Val_loss: 2.9847, Val_Accuracy: 0.8440
Fold 2, Epoch 28, Val_loss: 0.4008, Val_Accuracy: 0.9266
Fold 2, Epoch 29, Val_loss: 1.4317, Val_Accuracy: 0.8716
Fold 2, Epoch 30, Val_loss: 2.1517, Val_Accuracy: 0.8716
Fold 2, Epoch 31, Val_loss: 0.2274, Val_Accuracy: 0.8991
Fold 2, Epoch 32, Val_loss: 2.1471, Val_Accuracy: 0.8257
Fold 2, Epoch 33, Val_loss: 0.1789, Val_Accuracy: 0.9174
Fold 2, Epoch 34, Val_loss: 0.1413, Val_Accuracy: 0.9450
Fold 2, Epoch 35, Val_loss: 0.1561, Val_Accuracy: 0.9633
Fold 2, Epoch 36, Val_loss: 0.2082, Val_Accuracy: 0.8991
Fold 2, Epoch 37, Val_loss: 0.2106, Val_Accuracy: 0.9083
Fold 2, Epoch 38, Val_loss: 0.1678, Val_Accuracy: 0.9358
Fold 2, Epoch 39, Val_loss: 0.2488, Val_Accuracy: 0.8991
Fold 2, Epoch 40, Val_loss: 0.1123, Val_Accuracy: 0.9633
Fold 2, Epoch 41, Val_loss: 0.1378, Val_Accuracy: 0.9450
Fold 2, Epoch 42, Val_loss: 0.1340, Val_Accuracy: 0.9541
Fold 2, Epoch 43, Val_loss: 0.1235, Val_Accuracy: 0.9633
Fold 2, Epoch 44, Val_loss: 0.1341, Val_Accuracy: 0.9633
Fold 2, Epoch 45, Val_loss: 0.1618, Val_Accuracy: 0.9633
Fold 2, Epoch 46, Val_loss: 0.1548, Val_Accuracy: 0.9541
Fold 2, Epoch 47, Val_loss: 0.1096, Val_Accuracy: 0.9725
Fold 2, Epoch 48, Val_loss: 0.1536, Val_Accuracy: 0.9541
Fold 2, Epoch 49, Val_loss: 0.1209, Val_Accuracy: 0.9633
Fold 2, Epoch 50, Val_loss: 0.1483, Val_Accuracy: 0.9633
Fold 2, Epoch 51, Val_loss: 0.1242, Val_Accuracy: 0.9725
Fold 2, Epoch 52, Val_loss: 0.1373, Val_Accuracy: 0.9725
Fold 2, Epoch 53, Val_loss: 0.1089, Val_Accuracy: 0.9725
Fold 2, Epoch 54, Val_loss: 0.1171, Val_Accuracy: 0.9725
